source_json_file,source_text_file,barrier_id,actor,barrier_type,description,justification,reference_excerpt,certainty,note
Counson_2021_development-shift-smartphone-app-support.json,Counson_2021_development-shift-smartphone-app-support.txt,2,interaction,resource,"Junior physicians were time-poor and perceived the app as 'another chore' amid long working hours, which reduced their willingness to engage with the prototype.","Users' limited time availability is an environmental/resource constraint that hindered designers' ability to facilitate user involvement, understand real-world use patterns, and obtain sufficient engagement data for iteration and evaluation.",The main app use barrier reported by the participants was that the app would feel like another chore when participants were already time-poor and working long hours.,certain,
Counson_2021_development-shift-smartphone-app-support.json,Counson_2021_development-shift-smartphone-app-support.txt,3,interaction,knowledge,"Informational sessions were underutilized, possibly because they had less-prominent positioning within the app, reducing exposure and uptake of those contents.","This design/positioning issue impeded designers' ability to address the holistic experience and to evaluate the usefulness of informational content, limiting their capacity to refine content placement and access based on user behavior.","In addition, informational sessions were underutilized in comparison to challenge content, possibly due to their less-prominent positioning within the app.",certain,
Counson_2021_development-shift-smartphone-app-support.json,Counson_2021_development-shift-smartphone-app-support.txt,4,designer,knowledge,"The team initially planned to adapt the evidence-based HeadGear 30-day challenge format for junior physicians, but modifying a delivery format from one population to another proved not always successful.","This planning-level assumption about transferability constrained designers' ability to specify appropriate user requirements and produce effective design solutions for the new population, necessitating substantial redesign after pilot data showed poor engagement.","Hence, one option available to our team was to utilize the 30-day challenge format of the evidence-based HeadGear app and to modify the clinical content to meet the needs of junior physicians... simply modifying the modes of content delivery (ie, 30-day challenge structure) from one evidence-based app to suit another working population is not always successful.",certain,
Crisan_2018_evidence-evaluation-whole-genome-sequenc.json,Crisan_2018_evidence-evaluation-whole-genome-sequenc.txt,1,designer,resource,"Participant recruitment relied on convenience and snowball sampling within the authors' networks, limiting diversity and the team's ability to generalize findings or capture varied user contexts.","This sampling constraint reduced the designers' ability to manage user understanding and to understand contexts of use broadly, constraining specification of user requirements and reducing confidence in evaluation results' generalizability.","our participants were identified through convenience and snowball sampling within the authors’ networks, and thus are likely to be more experienced with the clinical application of microbial genomics.",certain,
Crisan_2018_evidence-evaluation-whole-genome-sequenc.json,Crisan_2018_evidence-evaluation-whole-genome-sequenc.txt,2,designer,knowledge,"The team lacked a priori knowledge of effect sizes for their design-choice questions, making formal sample size calculations impractical.","This methodological uncertainty hindered the designers' capacity to plan rigorous evaluation (Evaluate designs) and to power quantitative comparisons, limiting the strength of inferences drawn from participant preference data.","we did not have a priori knowledge of the effect sizes (i.e., extent of preferential difference for each type of question) in the Design Choice Questionnaire, making sample size calculations challenging.",certain,
Crisan_2018_evidence-evaluation-whole-genome-sequenc.json,Crisan_2018_evidence-evaluation-whole-genome-sequenc.txt,3,stakeholder,resource,"Stakeholders reported that laboratory reports are delivered via diverse media (PDFs in EHRs, faxes, physical mail), requiring the redesigned report to be legible in black-and-white and ruling out interactive or color-dependent designs.","These external delivery and format constraints limited the designers' ability to produce certain design solutions (Produce design solutions) and constrained choices around interactivity and use of color, affecting how the team structured and emphasized information.","experts indicated that laboratory reports were delivered using a variety of formats, including PDFs appended to electronic health records, faxes, or physical mail. This created design constraints at the outset of the project—our redesigned report needed to be legible no matter the medium, ruling out online interactivity, and needed to be black and white.",certain,
Crisan_2018_evidence-evaluation-whole-genome-sequenc.json,Crisan_2018_evidence-evaluation-whole-genome-sequenc.txt,4,interaction,knowledge,"Many participants reported low confidence interpreting several WGS-related data types, indicating limited user familiarity with genomic outputs.","Users' limited domain knowledge constrained designers' ability to facilitate user involvement and to rely on participants for valid evaluation feedback (Manage user understanding; Evaluate designs), requiring the team to adapt designs and add educational/interpretive elements.","most participants only felt somewhat confident, or not confident at all, interpreting the other data types (Table S3).",certain,
Crisan_2018_evidence-evaluation-whole-genome-sequenc.json,Crisan_2018_evidence-evaluation-whole-genome-sequenc.txt,5,interaction,knowledge,"Clinicians and non-clinicians disagreed on the level of detail and types of genomic information to include, producing divergent preferences for report content and presentation.","Conflicting stakeholder preferences impeded integration of feedback and iteration as designers had to reconcile opposing needs (Integrate feedback & iteration; Specify user requirements), ultimately defaulting to clinician preferences in some cases.","experts had differing perceptions of data types and desired level of detail between clinicians and non-clinicians, perhaps reflecting the clinicians’ procedural need for rapid interpretation.",certain,
Crisan_2018_evidence-evaluation-whole-genome-sequenc.json,Crisan_2018_evidence-evaluation-whole-genome-sequenc.txt,6,stakeholder,resource,"Key external data resources were unavailable or difficult to obtain (e.g., prior patient test results; final mutation catalog), preventing inclusion or testing of certain design elements.","Limited access to upstream data sources constrained the designers' ability to specify requirements and to evaluate representations that depended on those data (Understand context of use; Evaluate designs), delaying or preventing testing of some elements.","prior test results from a patient were deemed important; however, the earlier expert consults indicated that such data was difficult to obtain and unlikely to be included in future reports. ... we did not test any design elements displaying the strength of the association between the mutation and the resistance phenotype; however, we will add this to a future version of the report pending receipt of the final mutation catalog from the ReSeqTB Consortium.",certain,
Crisan_2018_evidence-evaluation-whole-genome-sequenc.json,Crisan_2018_evidence-evaluation-whole-genome-sequenc.txt,7,stakeholder,resource,"Technical limitations of downstream systems (EHRs, photocopying) threatened the fidelity of emphasis features (bolding/shading), constraining how emphasis could be used in designs.","Concerns that emphasis styling might not transfer correctly limited designers' choices for information emphasis, affecting Produce design solutions and Evaluate designs across real-world media.","some reported concerns as to whether such emphasis was possible with current electronic health records, including ""[bolding or shading] may not transfer correctly"" and ""shaded [text] won’t photocopy well.""",certain,
Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.json,Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.txt,1,interaction,resource,"Caregivers were too overwhelmed to participate in usability testing, so the team recruited healthy older adults instead of target caregivers.","Limited access to target users constrained the designers' ability to facilitate user involvement and to develop deep, context-rich understanding of actual caregiver needs for evaluation and iteration.","As a consequence, we decided to privilege the recruitment of a group of healthy older persons rather than the (overwhelmed) caregivers for usability tests.",certain,
Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.json,Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.txt,2,designer,resource,Planned interactive features (contact a professional and videoconferencing) were not implemented due to lack of resources.,"Resource scarcity prevented the team from producing and integrating these design solutions, limiting the holistic experience and reducing the scope of feature iteration.","Unfortunately the option “contact a professional” and the videoconferencing options were not implemented, owing to a lack of resources.",certain,
Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.json,Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.txt,3,designer,resource,A private diary feature ('My journey') was removed because the system could not encrypt the data.,"A technical/security limitation stopped designers from implementing a user-requested feature, hindering the production of privacy-sensitive design solutions and the integration of user feedback.","Moreover, the section “My journey”, a private diary for caregivers, was removed because the system could not encrypt the data.",certain,
Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.json,Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.txt,4,designer,resource,"Several usability problems (forum/video-player font size, forum post button position, double-click conflict with light box) remained unsolved due to technical or logistical reasons.","Unresolved technical/logistical constraints limited the team's ability to iterate and fully address identified usability issues, impairing evaluation and integration of user feedback into subsequent designs.","Some other issues remained unsolved due to technical or logistical reasons: (1) the font size and symbols in the forum and video-player interfaces did not facilitate reading; (2) the post button for forum messages was at the bottom of the screen, requiring the use of the scrollbar; and (3) the least experienced participants often double clicked in the website, which was in conflict with the one-click activated “light box” effect, as the second click immediately closed the window.",certain,
Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.json,Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.txt,5,designer,resource,"Website rendering varied across Internet browsers and computer models, creating inconsistent displays during testing.","Environmental variability hindered accurate evaluation and understanding of the context of use, forcing designers to adapt documentation rather than resolving root compatibility issues.","The website display varied according to the Internet browser and/or the computer model, and some participants did not know how to use the hyperlinks in the website.",certain,
Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.json,Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.txt,6,interaction,resource,"Participants conflated the website interface with the Internet browser and operating system (eg, invisible cursor/scrollbar, closing browser instead of navigating), complicating usability interpretation.","This interactional and environmental confusion impeded designers' ability to disentangle website-specific problems from broader system issues, limiting accurate user understanding and evaluation of the site itself.","The mouse cursor and the scrollbar were not visible enough on the screen (lack of contrast or small size), and some participants did not distinguish the website settings from the Internet browser or computer interface. For instance, a participant recommended changing the order of icons of the Internet browser because he thought that the latter was part of the website. When asked to go back to the “home page” of the website, another participant closed the browser window, then could not find, unaided, the icon of the Internet browser to continue the task.",certain,
Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.json,Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.txt,7,designer,knowledge,"Their usability questionnaire lacked items to measure 'learnability' and 'usefulness,' and no field pilot tests were performed during development.","This methodological gap limited the team's ability to evaluate and measure important dimensions of user learning and real-world usefulness, constraining evaluation activities and the ability to plan iterative improvements.","First, even if our usability questionnaire was more adapted to our project context, it did not include items intended to measure “learnability” and “usefulness” perceptions, instead, we conducted the interviews at the end of the evaluations exploring these constructs. To improve the analysis of both dimensions, we recommend to conduct a field study during the development process, such as pilot tests in which the users have access to the program for one or two weeks.",certain,
Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.json,Cristancho-Lacroix_2014_web-program-informal-caregivers-persons.txt,8,team,knowledge,The team lacked ergonomics expertise early in development and relied on open-source 'ready-to-use' programs that did not meet universal design criteria.,"Insufficient ergonomic skill and choice of unsuitable third-party components prevented the prevention of early ergonomic mistakes, hindering the ability to address holistic experience and produce accessible design solutions.","we think that some ergonomic mistakes in the first versions of our website could have been prevented earlier in the development process, with the help of an expert in ergonomics at these stages. For instance, we recommend avoiding the use of open source “ready-to-use” programs, since they do not always respond to the universal design criteria.",certain,
Curtis_2023_envisioning-visibility-discreet-wearable.json,Curtis_2023_envisioning-visibility-discreet-wearable.txt,1,designer,resource,"The study had a relatively small sample size and was conducted in a limited Western, densely populated context, restricting the breadth of user evidence available to the research team.","This resource limitation constrained the designers' ability to manage user understanding and to understand varied contexts of use, reducing confidence in requirements and limiting evaluation generalisability for iterative design work.","In terms of limitations, the work reflects a relatively small sample size and limited context – therefore results should be interpreted on the basis of a Western context and densely populated region with good public infrastructure.",certain,
Curtis_2023_envisioning-visibility-discreet-wearable.json,Curtis_2023_envisioning-visibility-discreet-wearable.txt,2,interaction,resource,Wide variation in participants' technology literacy and unequal access to personal technology complicated participant engagement and the representativeness of feedback.,Differences in technology familiarity and access hindered facilitation of user involvement and the team's ability to specify consistent user requirements and evaluate prototypes across the target population.,"Amongst the small group, there was a wide spread in terms of technology literacy – all owned a smartphone – yet some participants were more comfortable with technology than others.",certain,
Curtis_2023_envisioning-visibility-discreet-wearable.json,Curtis_2023_envisioning-visibility-discreet-wearable.txt,3,team,skill,"Qualitative coding was initially carried out by a single author before group refinement, creating a risk of individual bias in analysis.","Relying on one analyst initially could limit the designers' ability to accurately manage user understanding and integrate feedback into iterative design decisions, affecting the validity of thematic findings used to drive requirements and prototypes.","In line with Braun and Clarke’s original interpretation, the coding process was initially carried out by solely the first author13 [8, 9, 74]. Following this, all the authors met and collectively refined and discussed the themes together to mitigate individual bias.",certain,
Curtis_2023_envisioning-visibility-discreet-wearable.json,Curtis_2023_envisioning-visibility-discreet-wearable.txt,4,designer,resource,"User-testing and iterative feedback for prototypes were conducted with small, limited specialist groups (e.g., only two SLTs for one prototype and five specialists for another).","These small testing rounds constrained the team's capacity to thoroughly evaluate designs and iterate based on diverse user and stakeholder feedback, limiting confidence in design refinements and broader applicability.",a final version of the prototype underwent a small round of user-testing with the two SLTs ... the prototype was iterated on the basis of further suggestions and feedback from user-testing of the prototype with 5 specialists from the centre.,certain,
Cutting_2016_multi-gene-sequencing-panel-reports-clin.json,Cutting_2016_multi-gene-sequencing-panel-reports-clin.txt,1,designer,resource,"Designers were unable to test interactive navigation of the GMA because task walkthroughs did not involve a working prototype, limiting hands-on usability evaluation.",This resource limitation prevented designers from performing evaluation workloads (testing interactive prototypes with users) and constrained their ability to integrate feedback and iterate based on actual user interactions.,"While actual navigation of the GMA software interface could not be tested during our task walkthroughs, participants still proposed several areas to improve (Table 5).",certain,
Cutting_2016_multi-gene-sequencing-panel-reports-clin.json,Cutting_2016_multi-gene-sequencing-panel-reports-clin.txt,2,stakeholder,resource,"Broader system and organizational constraints (laboratory–EHR communication and incorrect notification of care team members) could not be solved within the project scope, limiting design solutions.",These external system and scope constraints hindered designers' ability to understand the full context of use and to specify actionable requirements or implement design changes that would address end-to-end workflows.,"Some challenges brought up in phase 1 focus groups could not be addressed directly in the design of the GMA. For example, a clear need identified by participants was to improve the communication between laboratory systems and the EHR. Focus group participants also reported that some processes for notifying clinicians of genetic test results do not notify the correct members of the care team in the TPP project. In both instances, solutions for these needs were beyond the scope of this project.",certain,
Cutting_2016_multi-gene-sequencing-panel-reports-clin.json,Cutting_2016_multi-gene-sequencing-panel-reports-clin.txt,3,stakeholder,resource,"The study focused on single-point delivery scenarios and did not explore mechanisms for updating interpretations over time, limiting consideration of longitudinal reporting needs.","This scope/resource limitation prevented designers from addressing holistic experience and requirements related to evolving genetic information, constraining their ability to design notification and update workflows and to manage user understanding over time.","The scenarios we present in this work, however, were for the delivery of results at one point in time, and do not explore potential changes to interpretations over time. Complementing that work would be research to better understand approaches to notify clinicians of updates to GS findings and interpretations.",certain,
Dahildahil_2023_time-resource-limited-settings-enhancing.json,Dahildahil_2023_time-resource-limited-settings-enhancing.txt,1,designer,resource,Resource constraints and a small sample size prevented completion of later UCD stages and limited the study's ability to move beyond medium-fidelity testing.,"The lack of budget and human resources halted the Implementation Phase and restricted further iterations and higher-fidelity evaluation, directly hindering evaluation of designs and integration of feedback/iteration workloads.","Due to resource constraints, the study's sample size is small and insufficient to illustrate the presence or absence of causal relationships on explored variables. The Implementation Phase of the UCD methodology was not done.",certain,
Dahildahil_2023_time-resource-limited-settings-enhancing.json,Dahildahil_2023_time-resource-limited-settings-enhancing.txt,2,interaction,resource,Participant attrition (three health workers resigned) reduced continuity of user involvement and altered the respondent pool during the two-month UCD process.,Loss of participants during the study constrained the team's ability to maintain ongoing user involvement and manage evolving user understanding across iterative design activities.,"(Three of these 30 health workers dropped out of the two-month long UCD process when they resigned from the RHU within the duration of this study. Hence, the change of 'respondents' data reported for subsequent questions.)",certain,
Dahildahil_2023_time-resource-limited-settings-enhancing.json,Dahildahil_2023_time-resource-limited-settings-enhancing.txt,3,interaction,resource,"On-site or regional training events were costly and staff turnover meant that training benefits left with departing HCWs, limiting sustainable user competence.","High cost of in-person training and turnover prevented reliable cascading of knowledge, constraining the designers' ability to facilitate user involvement, sustain training, and ensure long-term usability in the field.","On-site or regional training events are costly and require the HCW to leave the RHU for a certain period, which in turn slows down health care services. Moreover, when HCWs trained on the technology leave the RHU, the knowledge leaves with them.",certain,
Dahildahil_2023_time-resource-limited-settings-enhancing.json,Dahildahil_2023_time-resource-limited-settings-enhancing.txt,4,designer,resource,"A requested search function in the medium-fidelity prototype existed only as a non-functional placeholder, preventing full user testing of that feature.","Because the search button was not implemented, designers could not fully evaluate or iterate that functionality with users, limiting the evaluate designs and integrate feedback workloads.","The users greatly appreciated the search button. They specifically requested this function when the Low Fidelity Prototype was being discussed. In the medium fidelity prototype design phase, the search buttons were just placeholders and not yet functional.",certain,
Dahildahil_2023_time-resource-limited-settings-enhancing.json,Dahildahil_2023_time-resource-limited-settings-enhancing.txt,5,interaction,emotional,"Many RHU staff were described as not open to learning complicated things and were often afraid to handle a device, reflecting resistance and low confidence among users.","These attitudes and fears reduced designers' ability to engage users comfortably, complicating management of user understanding and facilitation of involvement required for iterative testing and requirement elicitation.",It was also observed that RHU staff are no longer open to learning complicated things or are often afraid to handle a device.,certain,
Danitz_2019_when-meets-implementation-science-integr.json,Danitz_2019_when-meets-implementation-science-integr.txt,1,interaction,resource,"Physicians and some provider professions were under-represented in the sample, likely because busy clinical schedules reduced engagement in voluntary research.","This recruitment bias limited the researchers' ability to manage comprehensive user understanding and to facilitate involvement from all relevant provider types, constraining the representativeness of feedback used to specify requirements and plan implementation.","Nearly 40% of the sample were psychologists, and as such other professions may be under represented in the current study, possibly due to that physicians busy schedules may reduce engagement in voluntary research studies.",certain,
Danitz_2019_when-meets-implementation-science-integr.json,Danitz_2019_when-meets-implementation-science-integr.txt,2,interaction,resource,Participants only received the draft RISE manual to review if they had time and were given up to 20 minutes during the interview to review it.,"Constrained participant preparation time impeded the researchers' ability to elicit deep, informed feedback and to evaluate the intervention thoroughly, limiting the quality of user understanding and design evaluation.","Prior to the interview, participants received the draft RISE manual to review if time permitted.",certain,
Danitz_2019_when-meets-implementation-science-integr.json,Danitz_2019_when-meets-implementation-science-integr.txt,3,interaction,emotional,Undue influences such as social desirability may have affected provider responses to study team members.,"Social desirability and related interpersonal response biases hindered researchers' ability to obtain candid user feedback, reducing the validity of insights used to integrate feedback and iterate on the design.","Additionally, it is possible that other undue influences (e.g., social desirability) may have impacted provider response to study team members about the RISE intervention.",certain,
Danitz_2019_when-meets-implementation-science-integr.json,Danitz_2019_when-meets-implementation-science-integr.txt,4,designer,knowledge,The study did not formally assess providers' level of training or experience with IPV.,Omitting measurement of provider IPV experience reduced the researchers' ability to characterize user subgroups and to translate nuanced user knowledge into precise requirements and targeted training design.,"Further, the current study did not formerly assess for provider’s level of training in or experience with IPV, which may have influenced results.",certain,
Danitz_2019_when-meets-implementation-science-integr.json,Danitz_2019_when-meets-implementation-science-integr.txt,5,designer,resource,"Data collection was limited to two VHA medical centers in the New England region, constraining regional and system diversity of informants.","Restricted geographic/site scope limited researchers' ability to understand broader contexts of use and to generalize findings across varied implementation settings, impeding context-driven design decisions.","Providers interviewed in this study work at VA Healthcare Systems in the New England region of the US, and therefore findings may be specific to these regions and healthcare systems.",certain,
Danitz_2019_when-meets-implementation-science-integr.json,Danitz_2019_when-meets-implementation-science-integr.txt,6,stakeholder,resource,"Some participants reported that IPV interventions were not perceived as a priority by clinics, the healthcare system, or leadership.","Organizational lack of prioritization by external stakeholders constrained researchers' ability to plan feasible implementation strategies, to facilitate provider involvement, and to secure support needed for iterative testing in routine care.","Some participants expressed that an IPV intervention was not perceived as a priority by the clinic, the healthcare system, and/or the leadership.",certain,
Danitz_2019_when-meets-implementation-science-integr.json,Danitz_2019_when-meets-implementation-science-integr.txt,7,interaction,resource,"Providers identified limited time, resources, and physical space in primary care and other busy clinical settings as barriers to delivering RISE.",Clinical workload and setting constraints hindered the researchers' ability to evaluate and iterate the intervention in fast-paced primary care contexts and impeded eliciting realistic implementation feasibility data from users.,"Participants identified several potential barriers to implementing RISE. Participants also identified barriers such as the limited time, resources, and space available in primary care and other busy clinical settings.",certain,
Deliv_2023_development-video-evidence-synthesis-kno.json,Deliv_2023_development-video-evidence-synthesis-kno.txt,1,designer,resource,"Severe time and budget constraints (8 weeks and €2000) limited the team's ability to run further iterations, conduct additional user-testing cycles, and outsource specialist expertise.","These resource limits constrained the team's ability to integrate feedback and iterate further, produce higher-fidelity design solutions, and evaluate alternative prototypes with broader samples.","Resource-use for the project was minimal, as this was conducted over 8 weeks as an undergraduate summer student project supported by Evidence Synthesis Ireland for €2000. ... our limited time and resources hindered our ability to outsource expertise (e.g., the hiring of a digital media company ...).",certain,
Deliv_2023_development-video-evidence-synthesis-kno.json,Deliv_2023_development-video-evidence-synthesis-kno.txt,2,designer,resource,"Time restraints led the team to have researchers, rather than members of the public, determine the initial key messages, making the approach not fully user-centred.","This decision limited the team's ability to manage user understanding from the outset and to facilitate early user involvement in specifying requirements, constraining downstream iteration and alignment with public perspectives.","However, our use of researchers to determine the initial key messages of the resource meant that our approach was not fully 'user-centred'. Given ... our time restraints, we felt it a necessary pragmatic starting point for those identifying the initial key messages to have a solid understanding of evidence synthesis.",certain,
Deliv_2023_development-video-evidence-synthesis-kno.json,Deliv_2023_development-video-evidence-synthesis-kno.txt,3,interaction,emotional,"Use of convenience sampling resulted in some public participants being known to lead authors and possibly feeling pressure not to be critical, reducing candour of feedback.","This interactional pressure impeded honest user involvement and the validity of evaluative feedback, thereby weakening designers' ability to accurately understand users and integrate authentic critiques into iteration.","A limitation of our approach is the use of convenience sampling. This meant that some of the members of the public involved were known to the lead authors (CD and ET), and therefore may have felt some degree of pressure not to be too critical of the resource for fear of offending.",certain,
Deliv_2023_development-video-evidence-synthesis-kno.json,Deliv_2023_development-video-evidence-synthesis-kno.txt,4,designer,resource,A short recruitment timeframe and difficulties recruiting minors (due to requirement for parent/guardian consent) reduced the diversity and completeness of the participant sample.,"Limited recruitment time and barriers to enrolling minors constrained the team's ability to facilitate broad user involvement and to manage a deep, representative understanding of users across age groups and contexts of use.","The timeframe of the recruitment for participants was one week. ... we were successful in recruiting one male and female participant from each age category except in the <18 years category where one male was recruited, due to the fact that minors are more difficult to recruit given the necessity of parent/guardian consent.",certain,
Deliv_2023_development-video-evidence-synthesis-kno.json,Deliv_2023_development-video-evidence-synthesis-kno.txt,5,designer,knowledge,"There is limited evidence-based guidance on optimal video duration for educational KT resources, creating uncertainty for designers when specifying length requirements.",This knowledge gap constrained the team's ability to define and justify specific user requirements (optimal duration) and to evaluate trade-offs between brevity and comprehensiveness during design decisions.,"There is limited evidence-based definitive guidance on determining the optimal duration of videos such as ours, with much variability reported in the literature. ... We aimed to keep our video as brief as possible with an absolute cut-off of 4 min, and frequently revisited the issue of length with all stakeholders involved.",certain,
Derksen_2021_mobile-health-smoking-cessation-among-di.json,Derksen_2021_mobile-health-smoking-cessation-among-di.txt,1,interaction,resource,"Many recruited clients did not attend confirmed design sessions, reducing participant numbers available for co-design and usability testing. This diminished end-user involvement constrained iterative design activities.","Participants' nonattendance directly hindered the designers' ability to facilitate user involvement, manage evolving user understanding, and run sufficient evaluation and iteration cycles (phases 2–4).","We intended to recruit 8 clients and members of their social networks in design rounds 2, 4, and 5. Approximately half of the recruited participants (n=9) did not show up at these design rounds (phases 2 and 3).",certain,
Derksen_2021_mobile-health-smoking-cessation-among-di.json,Derksen_2021_mobile-health-smoking-cessation-among-di.txt,2,interaction,resource,"Designers were unable to recruit as many members of clients' social networks as intended, resulting in limited participation from this stakeholder group. This reduced diversity of input impeded exploration of social-network–related requirements and features.","The limited involvement of social network members constrained designers' ability to understand those actors' contexts and needs, specify comprehensive user requirements, and iterate solutions addressing peer-related functionality.","Another limitation was the involvement of a limited number of members of women’s social networks in most rounds of intervention design. Identical to clients' no shows, we were not able to recruit as many members of social networks as intended.",certain,
Derksen_2021_mobile-health-smoking-cessation-among-di.json,Derksen_2021_mobile-health-smoking-cessation-among-di.txt,3,designer,resource,"The target population for recruitment was very small (fewer than 1% of births qualify for the program), limiting the available pool of end users for design activities. This made recruiting sufficient participants for iterative rounds challenging.","A small eligible population reduced designers' capacity to manage user understanding and facilitate user involvement across multiple iterative sessions, constraining the robustness and generalizability of requirements gathering and testing.","Involving disadvantaged populations in research is challenging [5,53]. Moreover, with less than 1% of the births per Dutch municipality qualifying to enroll in VoorZorg, our target population is very small.",certain,
Derksen_2021_mobile-health-smoking-cessation-among-di.json,Derksen_2021_mobile-health-smoking-cessation-among-di.txt,4,designer,resource,"The prototype used for usability testing had limited functionality, which may have prevented detection of usability problems that would appear during free use. This limited maturity constrained the depth of evaluation possible in phase 4.","Evaluating an early, functionally limited prototype restricted designers' ability to fully evaluate designs and integrate feedback from real-world use, thereby limiting iteration and refinement based on comprehensive usability insights.","Moreover, we evaluated the usability of a prototype with limited functionality. The think aloud method was based on certain real-life tasks that covered all the functionalities. This may have highlighted other usability problems that would have occurred during free use of the app. The limited functionality of the prototype may also have resulted in an incomplete insight into usability problems.",certain,
Desai_2021_novel-patient-values-tab-electronic-heal.json,Desai_2021_novel-patient-values-tab-electronic-heal.txt,1,interaction,knowledge,"Usability testing revealed that users were unfamiliar with underlying source documentation that populated the tab, which confused users during evaluation tasks.","This user knowledge gap limited the designers' ability to evaluate the tab accurately and gather valid usability feedback, hindering the 'evaluate designs' and 'manage user understanding' workloads.",This process revealed a lack of familiarity among users with some of the underlying documentation that sourced the data displayed in the tab.,certain,
Desai_2021_novel-patient-values-tab-electronic-heal.json,Desai_2021_novel-patient-values-tab-electronic-heal.txt,2,interaction,resource,"Clinicians reported perceived lack of time, competing priorities, and difficulty remembering to launch the tab, reducing real-world engagement.","Low clinician time and competing workflow priorities constrained designers' ability to facilitate user involvement, collect representative feedback, and run iterative evaluations in clinical settings.","Our early pilot data have also revealed potential barriers to large-scale implementation, which include perceived lack of time to engage with the tab, competing priorities, incomplete or inaccurate tab content, technical glitches, and difficulty remembering to launch the tab as part of routine workflow.",certain,
Desai_2021_novel-patient-values-tab-electronic-heal.json,Desai_2021_novel-patient-values-tab-electronic-heal.txt,3,stakeholder,resource,Technical performance issues (delays in displaying tab content and other glitches) required coordination with the information systems team to diagnose and fix.,"System performance problems impeded designers' ability to ensure usability and to evaluate the tab reliably, blocking evaluation and iteration until technical optimizations were made.","In addition, to detect delays in displaying information to the user that might decrease usability, we assessed the time to launch the tab content for selected patients. If time delays were identified, we worked with the information systems team to identify the source of the delay so that it could be rectified; specifically, technical optimizations were made to bring the load times in line with other feature load times in our EHR (ie, no longer than a few seconds).",certain,
Desai_2021_novel-patient-values-tab-electronic-heal.json,Desai_2021_novel-patient-values-tab-electronic-heal.txt,4,stakeholder,resource,The decision to make the tab read-only (with data editable only in source documents) constrained how the tab could be used and updated.,"This stakeholder-driven design constraint limited the designers' ability to facilitate direct user updates and rapid iterative edits within the tab, affecting 'facilitate user involvement' and 'integrate feedback & iteration' workloads.","The Patient Values Tab will be in a read-only format (ie, the data displayed will be captured and edited elsewhere). We chose this approach because we and various key stakeholders we interviewed were concerned that the content would become unwieldy and unstable, ultimately leading to inefficiency for users if multiple modifications were allowed.",certain,
Desai_2021_novel-patient-values-tab-electronic-heal.json,Desai_2021_novel-patient-values-tab-electronic-heal.txt,5,stakeholder,resource,Incomplete or inaccurate content in source documentation led to concerns about the tab's content quality.,"Poor or inconsistent upstream documentation limited designers' ability to ensure accurate information in the tab, hindering 'manage user understanding', 'specify user requirements', and 'evaluate designs' because the artifact's fidelity depended on external data quality.","Our early pilot data have also revealed potential barriers to large-scale implementation, which include perceived lack of time to engage with the tab, competing priorities, incomplete or inaccurate tab content, technical glitches, and difficulty remembering to launch the tab as part of routine workflow.",certain,
Diaz-Mohedo_2024_app-mohedo-r-mobile-app-management-chron.json,Diaz-Mohedo_2024_app-mohedo-r-mobile-app-management-chron.txt,1,team,resource,"User testing revealed that some images took excessive time to identify, forcing the team to run an additional intermediate study to classify image difficulty levels, adding unplanned workload and time to the development process.","Requiring an extra empirical study constrained the team's ability to iteratively refine content and slowed integration of user feedback, hindering the workloads of integrate feedback & iteration, evaluate designs, and produce design solutions (content).","it was observed that the user required an excessive amount of time to identify certain images, which made us consider the need to classify such content by difficulty levels and, therefore, to include an intermediate study in the development process, which is detailed below.",certain,
Diaz-Mohedo_2024_app-mohedo-r-mobile-app-management-chron.json,Diaz-Mohedo_2024_app-mohedo-r-mobile-app-management-chron.txt,2,team,knowledge,"A subset of images could not be unambiguously assigned to a difficulty level using the chosen quantitative criteria, so researchers resorted to consensual, subjective allocation rather than objective methods.","Lack of objective classification metrics or tools limited the team's ability to specify clear content requirements and produce reproducible design decisions for the image set, hindering the workloads of specify user requirements and produce design solutions (content classification).","A small number of the images generated and analyzed did not meet the two criteria of a certain level; that is, by LFJT Accuracy they belong to one level, and by mean RT they belong to the other. After conducting a subsequent study of the characteristics of the images of each level, the researchers decided, after some consensual rounds ... their ultimate allocation to their corresponding level.",certain,
